sample,test_size,alpha,actual_prop,pred_prop,abs_error,acc,quantifier
1,30,0.0,0.0,0.0,0.0,1.0,CC
1,30,0.0,0.0,0.0,0.0,1.0,ACC
1,30,0.0,0.0,0.1,0.1,0.9,PCC
1,30,0.0,0.0,0.0,0.0,1.0,PACC
1,30,0.0,0.0,0.16,0.16,0.83,X
1,30,0.0,0.0,0.18,0.18,0.83,MAX
1,30,0.0,0.0,0.0,0.0,1.0,T50
1,30,0.0,0.0,0.03,0.03,0.97,MS
1,30,0.0,0.0,0.0,0.0,1.0,DyS
1,30,0.0,0.0,0.01,0.01,0.97,HDy
1,30,0.0,0.0,0.0,0.0,1.0,SORD
2,30,0.0,0.0,0.0,0.0,1.0,CC
2,30,0.0,0.0,0.0,0.0,1.0,ACC
2,30,0.0,0.0,0.11,0.11,0.9,PCC
2,30,0.0,0.0,0.0,0.0,1.0,PACC
2,30,0.0,0.0,0.16,0.16,0.83,X
2,30,0.0,0.0,0.18,0.18,0.8,MAX
2,30,0.0,0.0,0.0,0.0,1.0,T50
2,30,0.0,0.0,0.03,0.03,0.97,MS
2,30,0.0,0.0,0.0,0.0,1.0,DyS
2,30,0.0,0.0,0.01,0.01,1.0,HDy
2,30,0.0,0.0,0.0,0.0,1.0,SORD
3,30,0.0,0.0,0.0,0.0,1.0,CC
3,30,0.0,0.0,0.0,0.0,1.0,ACC
3,30,0.0,0.0,0.1,0.1,0.9,PCC
3,30,0.0,0.0,0.0,0.0,1.0,PACC
3,30,0.0,0.0,0.16,0.16,0.83,X
3,30,0.0,0.0,0.18,0.18,0.83,MAX
3,30,0.0,0.0,0.0,0.0,1.0,T50
3,30,0.0,0.0,0.03,0.03,0.97,MS
3,30,0.0,0.0,0.0,0.0,1.0,DyS
3,30,0.0,0.0,0.01,0.01,1.0,HDy
3,30,0.0,0.0,0.0,0.0,1.0,SORD
1,30,0.1,0.1,0.07,0.03,0.97,CC
1,30,0.1,0.1,0.07,0.03,0.97,ACC
1,30,0.1,0.1,0.16,0.06,0.93,PCC
1,30,0.1,0.1,0.06,0.04,0.97,PACC
1,30,0.1,0.1,0.03,0.07,0.93,X
1,30,0.1,0.1,0.05,0.05,0.93,MAX
1,30,0.1,0.1,0.07,0.03,0.97,T50
1,30,0.1,0.1,0.06,0.04,0.97,MS
1,30,0.1,0.1,0.06,0.04,0.97,DyS
1,30,0.1,0.1,0.04,0.06,0.93,HDy
1,30,0.1,0.1,0.05,0.05,0.93,SORD
2,30,0.1,0.1,0.07,0.03,0.97,CC
2,30,0.1,0.1,0.07,0.03,0.97,ACC
2,30,0.1,0.1,0.17,0.07,0.93,PCC
2,30,0.1,0.1,0.06,0.04,0.97,PACC
2,30,0.1,0.1,0.06,0.04,0.97,X
2,30,0.1,0.1,0.04,0.06,0.93,MAX
2,30,0.1,0.1,0.07,0.03,0.97,T50
2,30,0.1,0.1,0.07,0.03,0.97,MS
2,30,0.1,0.1,0.06,0.04,0.97,DyS
2,30,0.1,0.1,0.06,0.04,0.97,HDy
2,30,0.1,0.1,0.06,0.04,0.97,SORD
3,30,0.1,0.1,0.07,0.03,0.97,CC
3,30,0.1,0.1,0.07,0.03,0.97,ACC
3,30,0.1,0.1,0.17,0.07,0.93,PCC
3,30,0.1,0.1,0.07,0.03,0.97,PACC
3,30,0.1,0.1,0.03,0.07,0.93,X
3,30,0.1,0.1,0.05,0.05,0.97,MAX
3,30,0.1,0.1,0.13,0.03,0.9,T50
3,30,0.1,0.1,0.09,0.01,0.97,MS
3,30,0.1,0.1,0.08,0.02,0.97,DyS
3,30,0.1,0.1,0.08,0.02,0.97,HDy
3,30,0.1,0.1,0.06,0.04,0.97,SORD
1,30,0.2,0.2,0.03,0.17,0.83,CC
1,30,0.2,0.2,0.01,0.19,0.83,ACC
1,30,0.2,0.2,0.18,0.02,0.9,PCC
1,30,0.2,0.2,0.01,0.19,0.83,PACC
1,30,0.2,0.2,0.11,0.09,0.9,X
1,30,0.2,0.2,0.08,0.12,0.9,MAX
1,30,0.2,0.2,0.07,0.13,0.87,T50
1,30,0.2,0.2,0.06,0.14,0.87,MS
1,30,0.2,0.2,0.06,0.14,0.87,DyS
1,30,0.2,0.2,0.1,0.1,0.9,HDy
1,30,0.2,0.2,0.05,0.15,0.87,SORD
2,30,0.2,0.2,0.2,0.0,1.0,CC
2,30,0.2,0.2,0.26,0.06,0.93,ACC
2,30,0.2,0.2,0.27,0.07,0.93,PCC
2,30,0.2,0.2,0.21,0.01,1.0,PACC
2,30,0.2,0.2,0.11,0.09,0.9,X
2,30,0.2,0.2,0.08,0.12,0.9,MAX
2,30,0.2,0.2,0.13,0.07,0.93,T50
2,30,0.2,0.2,0.22,0.02,1.0,MS
2,30,0.2,0.2,0.17,0.03,0.97,DyS
2,30,0.2,0.2,0.13,0.07,0.93,HDy
2,30,0.2,0.2,0.21,0.01,1.0,SORD
3,30,0.2,0.2,0.07,0.13,0.87,CC
3,30,0.2,0.2,0.07,0.13,0.87,ACC
3,30,0.2,0.2,0.18,0.02,0.97,PCC
3,30,0.2,0.2,0.06,0.14,0.87,PACC
3,30,0.2,0.2,0.06,0.14,0.87,X
3,30,0.2,0.2,0.04,0.16,0.83,MAX
3,30,0.2,0.2,0.07,0.13,0.87,T50
3,30,0.2,0.2,0.09,0.11,0.87,MS
3,30,0.2,0.2,0.08,0.12,0.87,DyS
3,30,0.2,0.2,0.08,0.12,0.87,HDy
3,30,0.2,0.2,0.06,0.14,0.87,SORD
1,30,0.3,0.3,0.23,0.07,0.93,CC
1,30,0.3,0.3,0.3,0.0,0.93,ACC
1,30,0.3,0.3,0.29,0.01,0.93,PCC
1,30,0.3,0.3,0.26,0.04,0.97,PACC
1,30,0.3,0.3,0.2,0.1,0.9,X
1,30,0.3,0.3,0.17,0.13,0.87,MAX
1,30,0.3,0.3,0.27,0.03,0.97,T50
1,30,0.3,0.3,0.26,0.04,0.97,MS
1,30,0.3,0.3,0.24,0.06,0.93,DyS
1,30,0.3,0.3,0.22,0.08,0.9,HDy
1,30,0.3,0.3,0.26,0.04,0.97,SORD
2,30,0.3,0.3,0.23,0.07,0.93,CC
2,30,0.3,0.3,0.3,0.0,1.0,ACC
2,30,0.3,0.3,0.29,0.01,0.97,PCC
2,30,0.3,0.3,0.24,0.06,0.93,PACC
2,30,0.3,0.3,0.28,0.02,0.97,X
2,30,0.3,0.3,0.25,0.05,0.97,MAX
2,30,0.3,0.3,0.27,0.03,0.97,T50
2,30,0.3,0.3,0.25,0.05,0.97,MS
2,30,0.3,0.3,0.25,0.05,0.97,DyS
2,30,0.3,0.3,0.22,0.08,0.9,HDy
2,30,0.3,0.3,0.24,0.06,0.93,SORD
3,30,0.3,0.3,0.17,0.13,0.87,CC
3,30,0.3,0.3,0.21,0.09,0.9,ACC
3,30,0.3,0.3,0.25,0.05,0.93,PCC
3,30,0.3,0.3,0.16,0.14,0.87,PACC
3,30,0.3,0.3,0.15,0.15,0.87,X
3,30,0.3,0.3,0.12,0.18,0.8,MAX
3,30,0.3,0.3,0.07,0.23,0.77,T50
3,30,0.3,0.3,0.18,0.12,0.9,MS
3,30,0.3,0.3,0.15,0.15,0.87,DyS
3,30,0.3,0.3,0.14,0.16,0.83,HDy
3,30,0.3,0.3,0.18,0.12,0.9,SORD
1,30,0.4,0.4,0.23,0.17,0.83,CC
1,30,0.4,0.4,0.3,0.1,0.9,ACC
1,30,0.4,0.4,0.33,0.07,0.93,PCC
1,30,0.4,0.4,0.29,0.11,0.87,PACC
1,30,0.4,0.4,0.28,0.12,0.87,X
1,30,0.4,0.4,0.25,0.15,0.83,MAX
1,30,0.4,0.4,0.2,0.2,0.8,T50
1,30,0.4,0.4,0.33,0.07,0.93,MS
1,30,0.4,0.4,0.3,0.1,0.9,DyS
1,30,0.4,0.4,0.28,0.12,0.87,HDy
1,30,0.4,0.4,0.32,0.08,0.9,SORD
2,30,0.4,0.4,0.23,0.17,0.83,CC
2,30,0.4,0.4,0.3,0.1,0.9,ACC
2,30,0.4,0.4,0.32,0.08,0.9,PCC
2,30,0.4,0.4,0.26,0.14,0.87,PACC
2,30,0.4,0.4,0.28,0.12,0.87,X
2,30,0.4,0.4,0.3,0.1,0.9,MAX
2,30,0.4,0.4,0.27,0.13,0.87,T50
2,30,0.4,0.4,0.29,0.11,0.87,MS
2,30,0.4,0.4,0.29,0.11,0.87,DyS
2,30,0.4,0.4,0.24,0.16,0.83,HDy
2,30,0.4,0.4,0.28,0.12,0.87,SORD
3,30,0.4,0.4,0.3,0.1,0.9,CC
3,30,0.4,0.4,0.4,0.0,0.93,ACC
3,30,0.4,0.4,0.34,0.06,0.93,PCC
3,30,0.4,0.4,0.31,0.09,0.93,PACC
3,30,0.4,0.4,0.37,0.03,0.97,X
3,30,0.4,0.4,0.39,0.01,0.97,MAX
3,30,0.4,0.4,0.13,0.27,0.73,T50
3,30,0.4,0.4,0.34,0.06,0.93,MS
3,30,0.4,0.4,0.26,0.14,0.87,DyS
3,30,0.4,0.4,0.24,0.16,0.83,HDy
3,30,0.4,0.4,0.34,0.06,0.93,SORD
1,30,0.5,0.5,0.4,0.1,0.9,CC
1,30,0.5,0.5,0.54,0.04,0.9,ACC
1,30,0.5,0.5,0.39,0.11,0.87,PCC
1,30,0.5,0.5,0.41,0.09,0.9,PACC
1,30,0.5,0.5,0.51,0.01,0.93,X
1,30,0.5,0.5,0.47,0.03,0.9,MAX
1,30,0.5,0.5,0.13,0.37,0.63,T50
1,30,0.5,0.5,0.44,0.06,0.93,MS
1,30,0.5,0.5,0.36,0.14,0.87,DyS
1,30,0.5,0.5,0.3,0.2,0.8,HDy
1,30,0.5,0.5,0.45,0.05,0.93,SORD
2,30,0.5,0.5,0.37,0.13,0.87,CC
2,30,0.5,0.5,0.5,0.0,0.93,ACC
2,30,0.5,0.5,0.41,0.09,0.9,PCC
2,30,0.5,0.5,0.41,0.09,0.9,PACC
2,30,0.5,0.5,0.46,0.04,0.97,X
2,30,0.5,0.5,0.43,0.07,0.93,MAX
2,30,0.5,0.5,0.47,0.03,0.97,T50
2,30,0.5,0.5,0.45,0.05,0.93,MS
2,30,0.5,0.5,0.45,0.05,0.93,DyS
2,30,0.5,0.5,0.45,0.05,0.93,HDy
2,30,0.5,0.5,0.45,0.05,0.93,SORD
3,30,0.5,0.5,0.37,0.13,0.87,CC
3,30,0.5,0.5,0.5,0.0,0.93,ACC
3,30,0.5,0.5,0.38,0.12,0.9,PCC
3,30,0.5,0.5,0.39,0.11,0.9,PACC
3,30,0.5,0.5,0.46,0.04,0.97,X
3,30,0.5,0.5,0.43,0.07,0.93,MAX
3,30,0.5,0.5,0.27,0.23,0.77,T50
3,30,0.5,0.5,0.39,0.11,0.9,MS
3,30,0.5,0.5,0.42,0.08,0.9,DyS
3,30,0.5,0.5,0.37,0.13,0.87,HDy
3,30,0.5,0.5,0.4,0.1,0.9,SORD
1,30,0.6,0.6,0.27,0.33,0.67,CC
1,30,0.6,0.6,0.36,0.24,0.77,ACC
1,30,0.6,0.6,0.39,0.21,0.77,PCC
1,30,0.6,0.6,0.33,0.27,0.73,PACC
1,30,0.6,0.6,0.46,0.14,0.87,X
1,30,0.6,0.6,0.47,0.13,0.87,MAX
1,30,0.6,0.6,0.4,0.2,0.8,T50
1,30,0.6,0.6,0.41,0.19,0.8,MS
1,30,0.6,0.6,0.4,0.2,0.8,DyS
1,30,0.6,0.6,0.4,0.2,0.8,HDy
1,30,0.6,0.6,0.39,0.21,0.77,SORD
2,30,0.6,0.6,0.5,0.1,0.9,CC
2,30,0.6,0.6,0.69,0.09,0.93,ACC
2,30,0.6,0.6,0.53,0.07,0.93,PCC
2,30,0.6,0.6,0.63,0.03,0.97,PACC
2,30,0.6,0.6,0.6,0.0,1.0,X
2,30,0.6,0.6,0.56,0.04,0.97,MAX
2,30,0.6,0.6,0.73,0.13,0.87,T50
2,30,0.6,0.6,0.68,0.08,0.93,MS
2,30,0.6,0.6,0.6,0.0,1.0,DyS
2,30,0.6,0.6,0.58,0.02,1.0,HDy
2,30,0.6,0.6,0.66,0.06,0.93,SORD
3,30,0.6,0.6,0.4,0.2,0.8,CC
3,30,0.6,0.6,0.54,0.06,0.87,ACC
3,30,0.6,0.6,0.45,0.15,0.83,PCC
3,30,0.6,0.6,0.49,0.11,0.87,PACC
3,30,0.6,0.6,0.46,0.14,0.87,X
3,30,0.6,0.6,0.43,0.17,0.83,MAX
3,30,0.6,0.6,0.53,0.07,0.87,T50
3,30,0.6,0.6,0.54,0.06,0.87,MS
3,30,0.6,0.6,0.48,0.12,0.87,DyS
3,30,0.6,0.6,0.44,0.16,0.83,HDy
3,30,0.6,0.6,0.53,0.07,0.87,SORD
1,30,0.7,0.7,0.43,0.27,0.73,CC
1,30,0.7,0.7,0.59,0.11,0.87,ACC
1,30,0.7,0.7,0.55,0.15,0.83,PCC
1,30,0.7,0.7,0.57,0.13,0.87,PACC
1,30,0.7,0.7,0.77,0.07,0.93,X
1,30,0.7,0.7,0.78,0.08,0.93,MAX
1,30,0.7,0.7,0.73,0.03,0.9,T50
1,30,0.7,0.7,0.69,0.01,0.9,MS
1,30,0.7,0.7,0.7,0.0,0.87,DyS
1,30,0.7,0.7,0.7,0.0,0.87,HDy
1,30,0.7,0.7,0.7,0.0,0.87,SORD
2,30,0.7,0.7,0.6,0.1,0.83,CC
2,30,0.7,0.7,0.83,0.13,0.87,ACC
2,30,0.7,0.7,0.59,0.11,0.87,PCC
2,30,0.7,0.7,0.73,0.03,0.97,PACC
2,30,0.7,0.7,0.73,0.03,0.97,X
2,30,0.7,0.7,0.69,0.01,0.9,MAX
2,30,0.7,0.7,0.67,0.03,0.9,T50
2,30,0.7,0.7,0.77,0.07,0.93,MS
2,30,0.7,0.7,0.73,0.03,0.97,DyS
2,30,0.7,0.7,0.75,0.05,0.97,HDy
2,30,0.7,0.7,0.77,0.07,0.93,SORD
3,30,0.7,0.7,0.53,0.17,0.83,CC
3,30,0.7,0.7,0.73,0.03,0.97,ACC
3,30,0.7,0.7,0.59,0.11,0.87,PCC
3,30,0.7,0.7,0.7,0.0,0.93,PACC
3,30,0.7,0.7,0.68,0.02,0.93,X
3,30,0.7,0.7,0.69,0.01,0.93,MAX
3,30,0.7,0.7,0.93,0.23,0.77,T50
3,30,0.7,0.7,0.73,0.03,0.97,MS
3,30,0.7,0.7,0.72,0.02,0.97,DyS
3,30,0.7,0.7,0.79,0.09,0.93,HDy
3,30,0.7,0.7,0.72,0.02,0.97,SORD
1,30,0.8,0.8,0.57,0.23,0.77,CC
1,30,0.8,0.8,0.79,0.01,0.87,ACC
1,30,0.8,0.8,0.57,0.23,0.77,PCC
1,30,0.8,0.8,0.69,0.11,0.8,PACC
1,30,0.8,0.8,0.6,0.2,0.8,X
1,30,0.8,0.8,0.61,0.19,0.77,MAX
1,30,0.8,0.8,0.67,0.13,0.8,T50
1,30,0.8,0.8,0.72,0.08,0.83,MS
1,30,0.8,0.8,0.67,0.13,0.8,DyS
1,30,0.8,0.8,0.71,0.09,0.83,HDy
1,30,0.8,0.8,0.72,0.08,0.83,SORD
2,30,0.8,0.8,0.6,0.2,0.8,CC
2,30,0.8,0.8,0.83,0.03,0.9,ACC
2,30,0.8,0.8,0.57,0.23,0.77,PCC
2,30,0.8,0.8,0.66,0.14,0.87,PACC
2,30,0.8,0.8,0.82,0.02,0.9,X
2,30,0.8,0.8,0.78,0.02,0.93,MAX
2,30,0.8,0.8,0.47,0.33,0.67,T50
2,30,0.8,0.8,0.74,0.06,0.93,MS
2,30,0.8,0.8,0.78,0.02,0.93,DyS
2,30,0.8,0.8,0.77,0.03,0.97,HDy
2,30,0.8,0.8,0.74,0.06,0.93,SORD
3,30,0.8,0.8,0.53,0.27,0.73,CC
3,30,0.8,0.8,0.73,0.07,0.93,ACC
3,30,0.8,0.8,0.54,0.26,0.73,PCC
3,30,0.8,0.8,0.6,0.2,0.8,PACC
3,30,0.8,0.8,0.73,0.07,0.93,X
3,30,0.8,0.8,0.69,0.11,0.9,MAX
3,30,0.8,0.8,0.47,0.33,0.67,T50
3,30,0.8,0.8,0.7,0.1,0.9,MS
3,30,0.8,0.8,0.7,0.1,0.9,DyS
3,30,0.8,0.8,0.65,0.15,0.87,HDy
3,30,0.8,0.8,0.71,0.09,0.9,SORD
1,30,0.9,0.9,0.43,0.47,0.53,CC
1,30,0.9,0.9,0.59,0.31,0.67,ACC
1,30,0.9,0.9,0.52,0.38,0.6,PCC
1,30,0.9,0.9,0.5,0.4,0.6,PACC
1,30,0.9,0.9,0.77,0.13,0.87,X
1,30,0.9,0.9,0.74,0.16,0.83,MAX
1,30,0.9,0.9,0.47,0.43,0.57,T50
1,30,0.9,0.9,0.61,0.29,0.7,MS
1,30,0.9,0.9,0.79,0.11,0.83,DyS
1,30,0.9,0.9,0.8,0.1,0.83,HDy
1,30,0.9,0.9,0.6,0.3,0.7,SORD
2,30,0.9,0.9,0.7,0.2,0.8,CC
2,30,0.9,0.9,0.97,0.07,0.93,ACC
2,30,0.9,0.9,0.66,0.24,0.77,PCC
2,30,0.9,0.9,0.83,0.07,0.93,PACC
2,30,0.9,0.9,0.86,0.04,0.97,X
2,30,0.9,0.9,0.82,0.08,0.9,MAX
2,30,0.9,0.9,0.87,0.03,0.97,T50
2,30,0.9,0.9,0.89,0.01,1.0,MS
2,30,0.9,0.9,0.89,0.01,1.0,DyS
2,30,0.9,0.9,0.88,0.02,1.0,HDy
2,30,0.9,0.9,0.89,0.01,1.0,SORD
3,30,0.9,0.9,0.6,0.3,0.7,CC
3,30,0.9,0.9,0.83,0.07,0.93,ACC
3,30,0.9,0.9,0.58,0.32,0.7,PCC
3,30,0.9,0.9,0.67,0.23,0.77,PACC
3,30,0.9,0.9,0.86,0.04,0.97,X
3,30,0.9,0.9,0.82,0.08,0.93,MAX
3,30,0.9,0.9,0.47,0.43,0.57,T50
3,30,0.9,0.9,0.79,0.11,0.87,MS
3,30,0.9,0.9,0.8,0.1,0.9,DyS
3,30,0.9,0.9,0.77,0.13,0.87,HDy
3,30,0.9,0.9,0.79,0.11,0.87,SORD
1,30,1.0,1.0,0.67,0.33,0.67,CC
1,30,1.0,1.0,0.93,0.07,0.93,ACC
1,30,1.0,1.0,0.67,0.33,0.67,PCC
1,30,1.0,1.0,0.8,0.2,0.8,PACC
1,30,1.0,1.0,0.95,0.05,0.93,X
1,30,1.0,1.0,0.91,0.09,0.93,MAX
1,30,1.0,1.0,0.73,0.27,0.73,T50
1,30,1.0,1.0,0.89,0.11,0.87,MS
1,30,1.0,1.0,1.0,0.0,1.0,DyS
1,30,1.0,1.0,0.96,0.04,0.97,HDy
1,30,1.0,1.0,0.89,0.11,0.87,SORD
2,30,1.0,1.0,0.7,0.3,0.7,CC
2,30,1.0,1.0,0.97,0.03,0.97,ACC
2,30,1.0,1.0,0.7,0.3,0.7,PCC
2,30,1.0,1.0,0.84,0.16,0.83,PACC
2,30,1.0,1.0,1.0,0.0,1.0,X
2,30,1.0,1.0,0.96,0.04,0.97,MAX
2,30,1.0,1.0,0.73,0.27,0.73,T50
2,30,1.0,1.0,0.96,0.04,0.97,MS
2,30,1.0,1.0,1.0,0.0,1.0,DyS
2,30,1.0,1.0,0.96,0.04,0.97,HDy
2,30,1.0,1.0,0.96,0.04,0.97,SORD
3,30,1.0,1.0,0.57,0.43,0.57,CC
3,30,1.0,1.0,0.79,0.21,0.77,ACC
3,30,1.0,1.0,0.61,0.39,0.63,PCC
3,30,1.0,1.0,0.69,0.31,0.67,PACC
3,30,1.0,1.0,0.77,0.23,0.77,X
3,30,1.0,1.0,0.74,0.26,0.73,MAX
3,30,1.0,1.0,0.67,0.33,0.67,T50
3,30,1.0,1.0,0.78,0.22,0.77,MS
3,30,1.0,1.0,0.95,0.05,0.93,DyS
3,30,1.0,1.0,0.89,0.11,0.9,HDy
